id,event_type,event_cause,start_datetime,latitude,longitude,corridor,zone,junction,priority,requires_road_closure,hour,day_of_week,month,is_weekend,duration_hours,duration_known,duration_bucket,is_high_priority,road_closure,severity_score,severity_label,police_station,veh_type
FKID007738,unplanned,vehiclebreakdown,2024-01-13 05:36:17.338000+00:00,12.9436966,77.5973655,Non-corridor,Central Zone 2,WilsonGarden12thCrossJunc,Low,False,5,5,1,1,0.9849430005555555,0,short,0,0,0,Low,Adugodi,others
FKID004570,unplanned,tree_fall,2024-01-09 07:15:20.482000+00:00,13.0139185,77.5793879,Non-corridor,West Zone 2,,Low,False,7,1,1,0,1.5085561388888888,1,medium,0,0,0,Low,Sadashivanagar,
FKID001140,unplanned,vehiclebreakdown,2024-02-13 21:29:40.204000+00:00,13.0996569,77.5888485,Non-corridor,,,Low,False,21,1,2,0,1.0126866180555556,1,medium,0,0,0,Low,Yelahanka,heavy_vehicle
FKID002934,unplanned,vehiclebreakdown,2024-03-07 08:38:36.341000+00:00,13.099816,77.5888555,Non-corridor,,,Low,False,8,3,3,0,0.3946671733333333,1,short,0,0,0,Low,Yelahanka,bmtc_bus
FKID007053,unplanned,vehiclebreakdown,2023-12-20 06:02:24.811000+00:00,13.0976447,77.5912615,Non-corridor,North Zone 2,YelhankaCircle,Low,False,6,2,12,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,bmtc_bus
FKID004232,unplanned,tree_fall,2024-01-03 08:52:34.331000+00:00,13.0142186,77.5305288,Non-corridor,West Zone 1,,Low,False,8,2,1,0,261.01804095555553,1,extended,0,0,20,Low,Rajajinagar,
FKID003124,unplanned,vehiclebreakdown,2024-03-27 04:32:36.829000+00:00,13.0986176,77.5904178,Non-corridor,,,Low,False,4,2,3,0,0.9849430005555555,0,short,0,0,0,Low,Yelahanka,heavy_vehicle
FKID003784,unplanned,vehiclebreakdown,2024-04-05 05:13:30.592000+00:00,13.0953378,77.579604,Non-corridor,,,Low,False,5,4,4,0,0.32688835666666666,1,short,0,0,0,Low,Yelahanka,bmtc_bus
FKID002083,unplanned,vehiclebreakdown,2024-02-27 07:50:25.482000+00:00,13.0357761,77.5311057,Tumkur Road,,,High,False,7,1,2,0,0.9849430005555555,0,short,1,0,25,Low,Yeshwanthpura,heavy_vehicle
FKID002740,unplanned,waterlogging,2024-03-07 06:00:48.319000+00:00,12.9059699,77.5760239,ORR West 1,,,High,False,6,3,3,0,20.31148554027778,1,extended,1,0,45,Medium,J.P. Nagar,
FKID001647,unplanned,procession,2024-02-20 07:30:20.107000+00:00,12.9205088,77.6105452,Non-corridor,,,Low,False,7,1,2,0,0.9849430005555555,0,short,0,0,0,Low,Mico Layout,
FKID006691,unplanned,vehiclebreakdown,2023-12-10 20:17:36.641000+00:00,12.9901791,77.5929688,Non-corridor,Central Zone 2,ChandrikaJunction,Low,False,20,6,12,1,0.38820414444444445,1,short,0,0,0,Low,High ground,others
FKID007778,unplanned,vehiclebreakdown,2024-01-14 08:01:07.745000+00:00,12.98573,77.5526401,West of Chord Road,West Zone 2,BhashyamCircle,High,False,8,6,1,1,0.9849430005555555,0,short,1,0,25,Low,Rajajinagar,ksrtc_bus
FKID003349,planned,construction,2024-03-30 00:18:22.420000+00:00,12.9725245,77.5378415,West of Chord Road,,,High,False,0,5,3,1,0.9849430005555555,0,short,1,0,25,Low,Vijayanagara,
FKID003396,unplanned,potholes,2024-03-30 20:56:48.487000+00:00,12.9054626,77.5850476,ORR West 1,,,High,False,20,5,3,1,1.8209050966666667,1,medium,1,0,25,Low,J.P. Nagar,
FKID000507,unplanned,construction,2024-02-05 21:24:45.237000+00:00,13.0381636,77.626299,ORR North 1,,,High,False,21,0,2,0,0.9849430005555555,0,short,1,0,25,Low,Hennuru,
FKID001811,unplanned,vehiclebreakdown,2024-03-17 05:26:22.752000+00:00,13.0597983,77.5932733,Bellary Road 1,,,High,False,5,6,3,1,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,private_car
FKID002917,unplanned,vehiclebreakdown,2024-03-25 01:58:53.569000+00:00,13.0037388,77.5297353,Non-corridor,,,Low,False,1,0,3,0,0.9849430005555555,0,short,0,0,0,Low,Rajajinagar,private_bus
FKID004027,unplanned,vehiclebreakdown,2024-04-07 00:45:43.663000+00:00,13.0028917,77.5306097,Non-corridor,,,Low,False,0,6,4,1,0.355073485,1,short,0,0,0,Low,Rajajinagar,lcv
FKID004999,unplanned,vehiclebreakdown,2024-01-13 20:06:18.722000+00:00,13.0035148,77.5298216,Non-corridor,West Zone 1,,Low,False,20,5,1,1,0.8061804827777778,1,short,0,0,0,Low,Rajajinagar,lcv
FKID000388,unplanned,tree_fall,2024-03-09 00:54:47.414000+00:00,13.0085344,77.5715468,Non-corridor,,,Low,False,0,5,3,1,0.9849430005555555,0,short,0,0,0,Low,Malleshwaram,
FKID005577,planned,construction,2023-12-29 05:23:31.583000+00:00,12.9118491,77.5522622,Non-corridor,South Zone 1,,Low,False,5,4,12,0,0.9849430005555555,0,short,0,0,0,Low,K.S. Layout,
FKID003838,unplanned,tree_fall,2024-04-05 09:30:26.419000+00:00,12.9102602,77.5903258,Non-corridor,,,Low,False,9,4,4,0,22.00730024888889,1,extended,0,0,20,Low,J.P. Nagar,
FKID002928,unplanned,tree_fall,2024-03-07 08:31:29.339000+00:00,12.9207467,77.58949,Non-corridor,,,Low,False,8,3,3,0,0.9849430005555555,0,short,0,0,0,Low,Jayanagara,
FKID005209,unplanned,vehiclebreakdown,2023-11-14 01:30:18.438000+00:00,12.9097357,77.5365061,Non-corridor,South Zone 1,,Low,False,1,1,11,0,0.9849430005555555,0,short,0,0,0,Low,Wilson Garden,bmtc_bus
FKID006554,unplanned,vehiclebreakdown,2023-12-07 00:01:49.603000+00:00,13.0038827,77.5499401,West of Chord Road,West Zone 1,Rajajinagagr1stBlockJunction,High,False,0,3,12,0,0.9849430005555555,0,short,1,0,25,Low,Malleshwaram,bmtc_bus
FKID000001,unplanned,vehiclebreakdown,2024-01-30 04:07:24.173000+00:00,12.9218755,77.6451585,ORR East 1,,,High,False,4,1,1,0,0.9849430005555555,0,short,1,0,25,Low,HSR Layout,heavy_vehicle
FKID005166,unplanned,vehiclebreakdown,2024-01-29 07:18:12.522000+00:00,12.9217289,77.6448719,ORR East 1,,,High,True,7,0,1,0,0.9849430005555555,0,short,1,1,65,Medium,HSR Layout,bmtc_bus
FKID008129,unplanned,vehiclebreakdown,2024-01-27 00:48:29.155000+00:00,12.9971965,77.5511773,West of Chord Road,,Rajajinagar19thMainJunc,High,False,0,5,1,1,0.9849430005555555,0,short,1,0,25,Low,Rajajinagar,heavy_vehicle
FKID000866,unplanned,accident,2024-02-10 06:51:01.540000+00:00,12.9665363,77.5443086,Non-corridor,,,Low,False,6,5,2,1,0.030522056944444445,1,short,0,0,0,Low,Vijayanagara,
FKID000883,unplanned,accident,2024-02-10 06:52:55.393000+00:00,12.9665467,77.5444417,Non-corridor,,,Low,False,6,5,2,1,0.9849430005555555,0,short,0,0,0,Low,Vijayanagara,
FKID003831,unplanned,tree_fall,2024-04-05 09:23:49.349000+00:00,12.9372981,77.6175611,Non-corridor,,,Low,True,9,4,4,0,0.9849430005555555,0,short,0,1,40,Medium,Adugodi,
FKID006341,unplanned,vehiclebreakdown,2023-11-29 23:57:38.682000+00:00,13.0379791,77.5213339,Tumkur Road,West Zone 1,PeenyaPoliceStation,High,False,23,2,11,0,0.9849430005555555,0,short,1,0,25,Low,Peenya,heavy_vehicle
FKID006751,unplanned,vehiclebreakdown,2023-12-13 09:22:39.259000+00:00,13.0361721,77.5210965,Tumkur Road,West Zone 1,PeenyaPoliceStation,High,False,9,2,12,0,0.9849430005555555,0,short,1,0,25,Low,Peenya,bmtc_bus
FKID000561,unplanned,construction,2024-02-06 04:28:14.618000+00:00,13.0020386,77.6630527,ORR North 1,,,High,False,4,1,2,0,430.59169621638887,1,extended,1,0,45,Medium,Banaswadi,
FKID001605,unplanned,vehiclebreakdown,2024-02-19 22:10:03.709000+00:00,12.9358395,77.6149327,Hosur Road,,,High,False,22,0,2,0,1.1016788747222221,1,medium,1,0,25,Low,Adugodi,bmtc_bus
FKID007412,unplanned,vehiclebreakdown,2024-01-02 02:28:49.801000+00:00,12.9728301,77.5638724,Magadi Road,Central Zone 2,LeprosyhospitalJunc,High,False,2,1,1,0,0.9849430005555555,0,short,1,0,25,Low,Magadi Road,heavy_vehicle
FKID000573,unplanned,congestion,2024-02-06 05:26:38.421000+00:00,13.0445891,77.5818807,ORR North 2,,,High,False,5,1,2,0,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,
FKID001882,unplanned,congestion,2024-02-23 05:49:42.201000+00:00,13.0444623,77.5821031,ORR North 2,,,High,False,5,4,2,0,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,
FKID003056,unplanned,congestion,2024-03-26 04:29:47.909000+00:00,13.0448635,77.5820307,ORR North 2,,,High,False,4,1,3,0,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,
FKID003079,unplanned,tree_fall,2024-03-26 20:33:12.874000+00:00,13.0101364,77.5830106,Bellary Road 1,,,High,False,20,1,3,0,1.919197806111111,1,medium,1,0,25,Low,Sadashivanagar,
FKID006940,unplanned,vehiclebreakdown,2023-12-16 22:33:58.904000+00:00,12.893588,77.5989032,Bannerghata Road,South Zone 2,ArakereGateJunc,High,False,22,5,12,1,0.9849430005555555,0,short,1,0,25,Low,J.P. Nagar,bmtc_bus
FKID005144,unplanned,vehiclebreakdown,2024-01-28 07:02:22.575000+00:00,12.929715,77.573648,Non-corridor,,KR Road-14thCross Junc,Low,False,7,6,1,1,2.0585047491666666,1,medium,0,0,20,Low,Banashankari,bmtc_bus
FKID004753,planned,procession,2023-12-11 03:23:57.755000+00:00,12.930218,77.6085546,Non-corridor,South Zone 2,,Low,False,3,0,12,0,0.9849430005555555,0,short,0,0,0,Low,Mico Layout,
FKID005918,unplanned,congestion,2023-11-15 01:51:41.669000+00:00,12.9682367,77.5702465,Non-corridor,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,Low,False,1,2,11,0,0.9258003241666667,1,short,0,0,0,Low,Chamarajpet,
FKID003718,unplanned,accident,2024-04-03 23:36:40.727773+00:00,12.8583284,77.5894205,Bannerghata Road,,,High,False,23,2,4,0,0.9849430005555555,0,short,1,0,25,Low,Hulimavu,
FKID004868,unplanned,accident,2024-01-24 01:12:52.576414+00:00,12.85825586,77.58939417,Bannerghata Road,,,High,False,1,2,1,0,0.9849430005555555,0,short,1,0,25,Low,Hulimavu,
FKID007985,unplanned,vehiclebreakdown,2024-01-21 19:49:38.611000+00:00,12.9757357,77.5625355,Magadi Road,,LeprosyhospitalJunc,High,False,19,6,1,1,0.9849430005555555,0,short,1,0,25,Low,Magadi Road,bmtc_bus
FKID004882,unplanned,waterlogging,2024-01-24 07:05:07.902000+00:00,12.9432017,77.5850717,Non-corridor,,,Low,False,7,2,1,0,1031.7065255830555,1,extended,0,0,20,Low,Wilson Garden,
FKID006871,unplanned,vehiclebreakdown,2023-12-16 01:05:03.673000+00:00,12.9675551,77.5908857,Mysore Road,Central Zone 2,HudsonCircle,High,False,1,5,12,1,0.23735304777777777,1,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID007265,unplanned,vehiclebreakdown,2023-12-27 21:53:23.532000+00:00,12.9675704,77.5908526,Mysore Road,Central Zone 2,HudsonCircle,High,False,21,2,12,0,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,others
FKID003955,unplanned,waterlogging,2024-04-06 07:24:58.032000+00:00,12.9496265,77.5613077,Non-corridor,,,Low,False,7,5,4,1,0.9849430005555555,0,short,0,0,0,Low,Basavanagudi,
FKID001019,unplanned,waterlogging,2024-02-12 23:27:45.322000+00:00,12.8996916,77.6010757,Bannerghata Road,,,High,False,23,0,2,0,98.05961895416667,1,extended,1,0,45,Medium,Mico Layout,
FKID005863,unplanned,vehiclebreakdown,2023-11-13 20:34:35.212000+00:00,12.8998101,77.6009496,Bannerghata Road,South Zone 2,BilekahalliJunc,High,False,20,0,11,0,0.9849430005555555,0,short,1,0,25,Low,Mico Layout,lcv
FKID002759,unplanned,tree_fall,2024-03-07 06:06:27.625000+00:00,12.9238584,77.5532339,ORR West 1,,,High,False,6,3,3,0,1.115899931111111,1,medium,1,0,25,Low,Banashankari,
FKID002817,planned,tree_fall,2024-03-07 06:00:51.088000+00:00,12.9238644,77.5532613,ORR West 1,,,High,False,6,3,3,0,0.9849430005555555,0,short,1,0,25,Low,Banashankari,
FKID000062,unplanned,tree_fall,2024-03-07 20:53:37.293000+00:00,13.0126766,77.5581246,Non-corridor,,,Low,True,20,3,3,0,368.74671205944446,1,extended,0,1,60,Medium,Malleshwaram,
FKID007465,unplanned,vehiclebreakdown,2024-01-03 21:34:59.353000+00:00,12.9003945,77.6007393,Bannerghata Road,South Zone 2,BilekahalliJunc,High,False,21,2,1,0,0.9849430005555555,0,short,1,0,25,Low,J.P. Nagar,bmtc_bus
FKID000351,unplanned,congestion,2024-02-03 05:01:27.611000+00:00,13.0454067,77.5804235,ORR North 2,,,High,False,5,5,2,1,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,
FKID006155,unplanned,accident,2023-11-22 09:07:32.132000+00:00,12.8945629,77.6360149,Hosur Road,South Zone 2,GarebhavipalyaJunc,High,False,9,2,11,0,0.9849430005555555,0,short,1,0,25,Low,Madiwala,
FKID004388,unplanned,vehiclebreakdown,2024-01-07 08:28:34.691000+00:00,13.0535731,77.4855326,Non-corridor,,,Low,False,8,6,1,1,0.9849430005555555,0,short,0,0,0,Low,No Police Station,bmtc_bus
FKID007612,unplanned,vehiclebreakdown,2024-01-09 03:42:24.778000+00:00,12.9746483,77.5702833,Non-corridor,Central Zone 2,ShantalaJunction,Low,False,3,1,1,0,0.7428858705555555,1,short,0,0,0,Low,Chamarajpet,bmtc_bus
FKID007111,unplanned,vehiclebreakdown,2023-12-22 00:24:37.842000+00:00,12.9727963,77.5692798,Non-corridor,Central Zone 2,ShantalaJunction,Low,False,0,4,12,0,0.11553129222222222,1,short,0,0,0,Low,Chamarajpet,lcv
FKID000890,unplanned,potholes,2024-03-11 23:13:41.667000+00:00,12.9610275,77.5879681,Non-corridor,,,Low,False,23,0,3,0,459.6337557136111,1,extended,0,0,20,Low,Halasuru Gate,
FKID001110,unplanned,potholes,2024-03-13 06:50:32.993000+00:00,12.9610117,77.5879778,Non-corridor,,,Low,False,6,2,3,0,0.9849430005555555,0,short,0,0,0,Low,Halasuru Gate,
FKID001250,unplanned,vehiclebreakdown,2024-02-15 04:34:58.444000+00:00,13.0142943,77.5832533,Bellary Road 1,,,High,False,4,3,2,0,1.1423545766666665,1,medium,1,0,25,Low,Sadashivanagar,private_bus
FKID001258,unplanned,vehiclebreakdown,2024-02-15 03:41:03.207000+00:00,13.0143856,77.5832232,Bellary Road 1,,,High,False,3,3,2,0,0.9849430005555555,0,short,1,0,25,Low,Sadashivanagar,lcv
FKID003505,unplanned,vehiclebreakdown,2024-04-01 21:00:57.436000+00:00,12.9591144,77.6574092,Old Airport Road,,,High,False,21,0,4,0,1.2473484341666665,1,medium,1,0,25,Low,Jeevanbheemanagar,bmtc_bus
FKID004573,unplanned,vehiclebreakdown,2023-11-16 00:09:20.795000+00:00,12.9210898,77.529154,Non-corridor,West Zone 1,,Low,False,0,3,11,0,0.9849430005555555,0,short,0,0,0,Low,Kengeri,bmtc_bus
FKID007563,unplanned,accident,2024-01-07 00:51:04.214842+00:00,12.9215257,77.661963,ORR East 1,South Zone 2,IbblurJunction',High,False,0,6,1,1,0.615647705,1,short,1,0,25,Low,Bellandur,
FKID006490,unplanned,vehiclebreakdown,2023-12-05 01:55:56.211000+00:00,13.0356304,77.5240893,Tumkur Road,West Zone 1,PeenyaPoliceStation,High,False,1,1,12,0,0.9849430005555555,0,short,1,0,25,Low,Peenya,private_car
FKID005400,unplanned,vehiclebreakdown,2023-12-19 23:16:52.740000+00:00,13.0199284,77.5006714,Tumkur Road,West Zone 1,,High,False,23,1,12,0,0.9849430005555555,0,short,1,0,25,Low,Yeshwanthpura,bmtc_bus
FKID000579,unplanned,vehiclebreakdown,2024-02-06 04:57:44.185000+00:00,12.9727382,77.698422,ORR East 2,,,High,False,4,1,2,0,0.9849430005555555,0,short,1,0,25,Low,HAL Old Airport,bmtc_bus
FKID000407,unplanned,vehiclebreakdown,2024-02-04 05:37:12.522000+00:00,12.9605694,77.5042779,Non-corridor,,,Low,False,5,6,2,1,0.9849430005555555,0,short,0,0,0,Low,Jnanabharathi,bmtc_bus
FKID001254,unplanned,vehiclebreakdown,2024-03-14 01:28:22.049000+00:00,12.960562,77.5042188,Non-corridor,,,Low,False,1,3,3,0,0.814048793611111,1,short,0,0,0,Low,Jnanabharathi,private_bus
FKID006506,unplanned,road_conditions,2023-12-05 20:40:57.319000+00:00,13.0395749,77.5898222,Bellary Road 1,North Zone 2,HebbalFlyoverJunc,High,False,20,1,12,0,0.9849430005555555,0,short,1,0,25,Low,Hebbala,
FKID001227,unplanned,waterlogging,2024-03-13 23:11:18.477000+00:00,12.9275026,77.6213985,IRR(Thanisandra road),,,High,False,23,2,3,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID001232,unplanned,waterlogging,2024-03-13 23:13:06.919000+00:00,12.9274662,77.6213701,IRR(Thanisandra road),,,High,False,23,2,3,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID002259,unplanned,potholes,2024-03-19 22:12:57.746000+00:00,12.9275467,77.621335,IRR(Thanisandra road),,,High,False,22,1,3,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID002600,unplanned,potholes,2024-03-22 21:15:49.565000+00:00,12.9275142,77.6213827,IRR(Thanisandra road),,,High,False,21,4,3,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID002757,unplanned,potholes,2024-03-23 22:37:02.069000+00:00,12.9276,77.6214467,IRR(Thanisandra road),,,High,False,22,5,3,1,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID002763,unplanned,potholes,2024-03-23 23:34:23.825000+00:00,12.9274671,77.6213898,IRR(Thanisandra road),,,High,False,23,5,3,1,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID002860,unplanned,potholes,2024-03-24 20:49:22.782000+00:00,12.9275045,77.6213714,IRR(Thanisandra road),,,High,False,20,6,3,1,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID003082,unplanned,potholes,2024-03-26 21:42:04.603000+00:00,12.9275496,77.6213265,IRR(Thanisandra road),,,High,False,21,1,3,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID003148,unplanned,vehiclebreakdown,2024-03-28 01:22:36.518000+00:00,12.9276054,77.6210679,IRR(Thanisandra road),,,High,False,1,3,3,0,0.31312577527777774,1,short,1,0,25,Low,Adugodi,bmtc_bus
FKID003478,unplanned,road_conditions,2024-03-31 23:20:24.803000+00:00,12.9275049,77.6214034,IRR(Thanisandra road),,,High,False,23,6,3,1,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID003498,unplanned,road_conditions,2024-04-01 19:22:27.417000+00:00,12.9274974,77.6213278,IRR(Thanisandra road),,,High,False,19,0,4,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID005763,unplanned,potholes,2023-11-09 21:21:43.780000+00:00,12.9274491,77.6214064,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,21,3,11,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID005796,unplanned,potholes,2023-11-10 21:35:23.409000+00:00,12.927551,77.6213711,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,21,4,11,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID005797,unplanned,potholes,2023-11-10 21:35:59.848000+00:00,12.927554,77.6214074,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,21,4,11,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID005798,unplanned,potholes,2023-11-10 21:36:16.754000+00:00,12.9275828,77.6213546,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,21,4,11,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID005799,unplanned,potholes,2023-11-10 21:36:41.535000+00:00,12.9275515,77.6214344,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,21,4,11,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID005802,unplanned,road_conditions,2023-11-10 22:13:58.683000+00:00,12.9275393,77.6213229,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,22,4,11,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID005824,unplanned,potholes,2023-11-11 19:26:44.695000+00:00,12.927557,77.6213736,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,19,5,11,1,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID006354,unplanned,vehiclebreakdown,2023-11-30 05:59:25.142000+00:00,12.9280618,77.619855,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,5,3,11,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,private_bus
FKID006359,unplanned,vehiclebreakdown,2023-11-30 08:09:08.139000+00:00,12.9279733,77.6200661,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,8,3,11,0,0.9849430005555555,0,short,1,0,25,Low,Adugodi,heavy_vehicle
FKID007158,unplanned,vehiclebreakdown,2023-12-23 20:22:48.629000+00:00,12.9274831,77.6214437,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,20,5,12,1,0.9849430005555555,0,short,1,0,25,Low,Adugodi,lcv
FKID007554,planned,construction,2024-01-06 21:15:48.864000+00:00,12.9275533,77.6212967,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,21,5,1,1,0.9849430005555555,0,short,1,0,25,Low,Adugodi,
FKID007709,unplanned,construction,2024-01-12 19:52:43.334000+00:00,12.9276664,77.6209852,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,High,False,19,4,1,0,267.37297847444444,1,extended,1,0,45,Medium,Adugodi,
FKID004917,unplanned,vehiclebreakdown,2024-01-12 21:24:07.675000+00:00,12.9111082,77.6260532,Hosur Road,South Zone 2,,High,False,21,4,1,0,0.9849430005555555,0,short,1,0,25,Low,Madiwala,private_bus
FKID007739,unplanned,vehiclebreakdown,2024-01-13 05:37:45.216000+00:00,12.9247775,77.6278985,Non-corridor,South Zone 2,Krupanidhi College,Low,False,5,5,1,1,1.4681144355555555,1,medium,0,0,0,Low,Adugodi,bmtc_bus
FKID003271,unplanned,tree_fall,2024-03-29 07:17:15.449000+00:00,12.96147,77.5842333,Mysore Road,,,High,True,7,4,3,0,36.03161778305556,1,extended,1,1,85,High,Halasuru Gate,
FKID001335,unplanned,vehiclebreakdown,2024-02-16 06:01:01.071000+00:00,13.0096382,77.5059421,Non-corridor,,,Low,False,6,4,2,0,1.2845412891666665,1,medium,0,0,0,Low,Peenya,bmtc_bus
FKID006631,unplanned,vehiclebreakdown,2023-12-08 21:33:22.769000+00:00,13.009748,77.5058788,Non-corridor,West Zone 1,Peenya2ndStageBusStand,Low,True,21,4,12,0,0.9849430005555555,0,short,0,1,40,Medium,Peenya,bmtc_bus
FKID001577,unplanned,vehiclebreakdown,2024-02-19 10:07:20.379000+00:00,12.9243827,77.6178836,Hosur Road,,,High,False,10,0,2,0,1.1341110191666666,1,medium,1,0,25,Low,Madiwala,truck
FKID000496,unplanned,waterlogging,2024-03-09 09:12:32.048000+00:00,12.9345691,77.6297146,Non-corridor,,,Low,False,9,5,3,1,0.9849430005555555,0,short,0,0,0,Low,Adugodi,
FKID002492,unplanned,vehiclebreakdown,2024-03-04 22:01:57.273000+00:00,12.9746942,77.5449116,West of Chord Road,,,High,False,22,0,3,0,0.9849430005555555,0,short,1,0,25,Low,Vijayanagara,bmtc_bus
FKID002493,unplanned,vehiclebreakdown,2024-03-04 21:38:03.615000+00:00,12.9747373,77.5448528,West of Chord Road,,,High,False,21,0,3,0,0.9849430005555555,0,short,1,0,25,Low,Vijayanagara,bmtc_bus
FKID006565,unplanned,vehiclebreakdown,2023-12-07 04:04:05.356000+00:00,12.9570831,77.7004329,Varthur Road,East Zone 1,MaratahalliBridgeJunc,High,False,4,3,12,0,0.18479708666666667,1,short,1,0,25,Low,HAL Old Airport,bmtc_bus
FKID000487,unplanned,accident,2024-02-05 09:28:17.083000+00:00,12.912785,77.5589141,Non-corridor,,,Low,False,9,0,2,0,0.9849430005555555,0,short,0,0,0,Low,K.S. Layout,
FKID007453,unplanned,vehiclebreakdown,2024-01-03 08:04:03.850000+00:00,12.9863177,77.6451779,Old Madras Road,Central Zone 1,OldMadrasRd-80FeetRdJunc,High,False,8,2,1,0,0.9849430005555555,0,short,1,0,25,Low,Banaswadi,ksrtc_bus
